fid,name,status,permalink,description,excerpt,author,date,address,address2,city,state,zip,country,country_iso,latitude,longitude,hours,phone,fax,email,url,image,category
9235,HA Bond Street,publish,ha-bond-street,"<table>
<colgroup>
<col> </colgroup>
<tbody>
<tr>
<td>Every  other Tuesday.
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.&nbsp;

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.</td>
</tr>
</tbody>
</table>",,1,11/18/2022 18:08,464 Broad St,,New Britain,CT,6053,USA,US,41.672781,-72.799791,"10/4/22 9:00 AM - 9:45 AM<br>
10/18/22 9:00 AM - 9:45 AM<br>
11/1/22 9:00 AM - 9:45 AM<br>
11/15/22 9:00 AM - 9:45 AM<br>
11/29/22 9:00 AM - 9:45 AM<br>
12/13/22 9:00 AM - 9:45 AM<br>
12/27/22 9:00 AM - 9:45 AM<br>
1/10/23 9:00 AM - 9:45 AM<br>
1/24/23 9:00 AM - 9:45 AM<br>
2/7/23 9:00 AM - 9:45 AM<br>
2/21/23 9:00 AM - 9:45 AM<br>
3/7/23 9:00 AM - 9:45 AM<br>
3/21/23 9:00 AM - 9:45 AM<br>
4/4/23 9:00 AM - 9:45 AM<br>
4/18/23 9:00 AM - 9:45 AM<br>
5/2/23 9:00 AM - 9:45 AM<br>
5/16/23 9:00 AM - 9:45 AM<br>
5/30/23 9:00 AM - 9:45 AM<br>
6/13/23 9:00 AM - 9:45 AM<br>
6/27/23 9:00 AM - 9:45 AM<br>
7/11/23 9:00 AM - 9:45 AM<br>
7/25/23 9:00 AM - 9:45 AM<br>
8/8/23 9:00 AM - 9:45 AM<br>
8/22/23 9:00 AM - 9:45 AM<br>
9/5/23 9:00 AM - 9:45 AM<br>
9/19/23 9:00 AM - 9:45 AM<br>
10/3/23 9:00 AM - 9:45 AM<br>
10/17/23 9:00 AM - 9:45 AM<br>
10/31/23 9:00 AM - 9:45 AM<br>
11/14/23 9:00 AM - 9:45 AM<br>
11/28/23 9:00 AM - 9:45 AM<br>
12/12/23 9:00 AM - 9:45 AM<br>
12/26/23 9:00 AM - 9:45 AM<br>",,,,,0,
9236,HA Cambridge Park,publish,ha-cambridge-park,"Every other Tuesday. Second driveway on left.
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,207 Davis Dr,,Bristol,CT,6010,USA,US,41.693754,-72.926402,"10/4/22 10:15 AM - 10:45 AM<br>
10/18/22 10:15 AM - 10:45 AM<br>
11/1/22 10:15 AM - 10:45 AM<br>
11/15/22 10:15 AM - 10:45 AM<br>
11/29/22 10:15 AM - 10:45 AM<br>
12/13/22 10:15 AM - 10:45 AM<br>
12/27/22 10:15 AM - 10:45 AM<br>
1/10/23 10:15 AM - 10:45 AM<br>
1/24/23 10:15 AM - 10:45 AM<br>
2/7/23 10:15 AM - 10:45 AM<br>
2/21/23 10:15 AM - 10:45 AM<br>
3/7/23 10:15 AM - 10:45 AM<br>
3/21/23 10:15 AM - 10:45 AM<br>
4/4/23 10:15 AM - 10:45 AM<br>
4/18/23 10:15 AM - 10:45 AM<br>
5/2/23 10:15 AM - 10:45 AM<br>
5/16/23 10:15 AM - 10:45 AM<br>
5/30/23 10:15 AM - 10:45 AM<br>
6/13/23 10:15 AM - 10:45 AM<br>
6/27/23 10:15 AM - 10:45 AM<br>
7/11/23 10:15 AM - 10:45 AM<br>
7/25/23 10:15 AM - 10:45 AM<br>
8/8/23 10:15 AM - 10:45 AM<br>
8/22/23 10:15 AM - 10:45 AM<br>
9/5/23 10:15 AM - 10:45 AM<br>
9/19/23 10:15 AM - 10:45 AM<br>
10/3/23 10:15 AM - 10:45 AM<br>
10/17/23 10:15 AM - 10:45 AM<br>
10/31/23 10:15 AM - 10:45 AM<br>
11/14/23 10:15 AM - 10:45 AM<br>
11/28/23 10:15 AM - 10:45 AM<br>
12/12/23 10:15 AM - 10:45 AM<br>
12/26/23 10:15 AM - 10:45 AM<br>",,,,,0,
9237,HA Gaylord / JFK,publish,ha-gaylord-jfk,"Every other Monday.
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,70 Gaylord St,,Bristol,CT,6010,USA,US,41.673849,-72.952444,"10/10/22 9:15 AM - 9:45 AM<br>
10/24/22 9:15 AM - 9:45 AM<br>
11/7/22 9:15 AM - 9:45 AM<br>
11/21/22 9:15 AM - 9:45 AM<br>
12/5/22 9:15 AM - 9:45 AM<br>
12/19/22 9:15 AM - 9:45 AM<br>
1/16/23 9:15 AM - 9:45 AM<br>
1/30/23 9:15 AM - 9:45 AM<br>
2/13/23 9:15 AM - 9:45 AM<br>
2/27/23 9:15 AM - 9:45 AM<br>
3/13/23 9:15 AM - 9:45 AM<br>
3/27/23 9:15 AM - 9:45 AM<br>
4/10/23 9:15 AM - 9:45 AM<br>
4/24/23 9:15 AM - 9:45 AM<br>
5/8/23 9:15 AM - 9:45 AM<br>
5/22/23 9:15 AM - 9:45 AM<br>
6/5/23 9:15 AM - 9:45 AM<br>
6/19/23 9:15 AM - 9:45 AM<br>
7/3/23 9:15 AM - 9:45 AM<br>
7/17/23 9:15 AM - 9:45 AM<br>
7/31/23 9:15 AM - 9:45 AM<br>
8/14/23 9:15 AM - 9:45 AM<br>
8/28/23 9:15 AM - 9:45 AM<br>
9/11/23 9:15 AM - 9:45 AM<br>
9/25/23 9:15 AM - 9:45 AM<br>
10/9/23 9:15 AM - 9:45 AM<br>
10/23/23 9:15 AM - 9:45 AM<br>
11/6/23 9:15 AM - 9:45 AM<br>
11/20/23 9:15 AM - 9:45 AM<br>
12/4/23 9:15 AM - 9:45 AM<br>
12/18/23 9:15 AM - 9:45 AM<br>",,,,,0,
9238,HA Knapp Village,publish,ha-knapp-village,"<table>
<colgroup>
<col> </colgroup>
<tbody>
<tr>
<td>Every  other Wednesday.</td>
</tr>
</tbody>
</table>
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,80 Halsey Rd,,New Britain,CT,6051,USA,US,41.656151,-72.757445,"10/12/22 9:00 AM - 9:30 AM<br>
10/26/22 9:00 AM - 9:30 AM<br>
11/9/22 9:00 AM - 9:30 AM<br>
11/23/22 9:00 AM - 9:30 AM<br>
12/7/22 9:00 AM - 9:30 AM<br>
12/21/22 9:00 AM - 9:30 AM<br>
1/4/23 9:00 AM - 9:30 AM<br>
1/18/23 9:00 AM - 9:30 AM<br>
2/1/23 9:00 AM - 9:30 AM<br>
2/15/23 9:00 AM - 9:30 AM<br>
3/1/23 9:00 AM - 9:30 AM<br>
3/15/23 9:00 AM - 9:30 AM<br>
3/29/23 9:00 AM - 9:30 AM<br>
4/12/23 9:00 AM - 9:30 AM<br>
4/26/23 9:00 AM - 9:30 AM<br>
5/10/23 9:00 AM - 9:30 AM<br>
5/24/23 9:00 AM - 9:30 AM<br>
6/7/23 9:00 AM - 9:30 AM<br>
6/21/23 9:00 AM - 9:30 AM<br>
7/5/23 9:00 AM - 9:30 AM<br>
7/19/23 9:00 AM - 9:30 AM<br>
8/2/23 9:00 AM - 9:30 AM<br>
8/16/23 9:00 AM - 9:30 AM<br>
8/30/23 9:00 AM - 9:30 AM<br>
9/13/23 9:00 AM - 9:30 AM<br>
9/27/23 9:00 AM - 9:30 AM<br>
10/11/23 9:00 AM - 9:30 AM<br>
10/25/23 9:00 AM - 9:30 AM<br>
11/8/23 9:00 AM - 9:30 AM<br>
11/22/23 9:00 AM - 9:30 AM<br>
12/6/23 9:00 AM - 9:30 AM<br>
12/20/23 9:00 AM - 9:30 AM<br>",,,,,0,
9239,HA Scarlett Drive,publish,ha-scarlett-drive,"Every other Tuesday. Last parking lot on the right.

Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,43 Scarlett Dr,,New Britain,CT,6053,USA,US,41.698192,-72.798301,"10/4/22 10:15 AM - 10:45 AM<br>
10/18/22 10:15 AM - 10:45 AM<br>
11/1/22 10:15 AM - 10:45 AM<br>
11/15/22 10:15 AM - 10:45 AM<br>
11/29/22 10:15 AM - 10:45 AM<br>
12/13/22 10:15 AM - 10:45 AM<br>
12/27/22 10:15 AM - 10:45 AM<br>
1/10/23 10:15 AM - 10:45 AM<br>
1/24/23 10:15 AM - 10:45 AM<br>
2/7/23 10:15 AM - 10:45 AM<br>
2/21/23 10:15 AM - 10:45 AM<br>
3/7/23 10:15 AM - 10:45 AM<br>
3/21/23 10:15 AM - 10:45 AM<br>
4/4/23 10:15 AM - 10:45 AM<br>
4/18/23 10:15 AM - 10:45 AM<br>
5/2/23 10:15 AM - 10:45 AM<br>
5/16/23 10:15 AM - 10:45 AM<br>
5/30/23 10:15 AM - 10:45 AM<br>
6/13/23 10:15 AM - 10:45 AM<br>
6/27/23 10:15 AM - 10:45 AM<br>
7/11/23 10:15 AM - 10:45 AM<br>
7/25/23 10:15 AM - 10:45 AM<br>
8/8/23 10:15 AM - 10:45 AM<br>
8/22/23 10:15 AM - 10:45 AM<br>
9/5/23 10:15 AM - 10:45 AM<br>
9/19/23 10:15 AM - 10:45 AM<br>
10/3/23 10:15 AM - 10:45 AM<br>
10/17/23 10:15 AM - 10:45 AM<br>
10/31/23 10:15 AM - 10:45 AM<br>
11/14/23 10:15 AM - 10:45 AM<br>
11/28/23 10:15 AM - 10:45 AM<br>
12/12/23 10:15 AM - 10:45 AM<br>
12/26/23 10:15 AM - 10:45 AM<br>",,,,,0,
9240,HA/MLK,publish,ha-mlk,"Every other Monday. Parking at New Brite Plaza. No parking at Graham Building.
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

More resources at&nbsp;<a href=""http://www.ctfoodbank.org/gethelp"" id=""ow897"" __is_owner=""true"">https://www.ctfoodshare.org/find-help</a>.
Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,67 Martin Luther King Dr,,New Britain,CT,6051,USA,US,41.67194,-72.774979,"10/10/22 10:30 AM - 11:00 AM<br>
10/24/22 10:30 AM - 11:00 AM<br>
11/7/22 10:30 AM - 11:00 AM<br>
11/21/22 10:30 AM - 11:00 AM<br>
12/5/22 10:30 AM - 11:00 AM<br>
12/19/22 10:30 AM - 11:00 AM<br>
1/2/23 10:30 AM - 11:00 AM<br>
1/16/23 10:30 AM - 11:00 AM<br>
1/30/23 10:30 AM - 11:00 AM<br>
2/13/23 10:30 AM - 11:00 AM<br>
2/27/23 10:30 AM - 11:00 AM<br>
3/13/23 10:30 AM - 11:00 AM<br>
3/27/23 10:30 AM - 11:00 AM<br>
4/10/23 10:30 AM - 11:00 AM<br>
4/24/23 10:30 AM - 11:00 AM<br>
5/8/23 10:30 AM - 11:00 AM<br>
5/22/23 10:30 AM - 11:00 AM<br>
6/5/23 10:30 AM - 11:00 AM<br>
6/19/23 10:30 AM - 11:00 AM<br>
7/3/23 10:30 AM - 11:00 AM<br>
7/17/23 10:30 AM - 11:00 AM<br>
7/31/23 10:30 AM - 11:00 AM<br>
8/14/23 10:30 AM - 11:00 AM<br>
8/28/23 10:30 AM - 11:00 AM<br>
9/11/23 10:30 AM - 11:00 AM<br>
9/25/23 10:30 AM - 11:00 AM<br>
10/9/23 10:30 AM - 11:00 AM<br>
10/23/23 10:30 AM - 11:00 AM<br>
11/6/23 10:30 AM - 11:00 AM<br>
11/20/23 10:30 AM - 11:00 AM<br>
12/4/23 10:30 AM - 11:00 AM<br>
12/18/23 10:30 AM - 11:00 AM<br>",,,,,0,
9241,FRC@Grace Fellowship,publish,frcgrace-fellowship,"Every other Tuesday.

Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/""><u>https://www.211.org</u></a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,234 Coe Ave,,East Haven,CT,6512,USA,US,41.253985,-72.871994,"10/4/22 2:00 PM - 2:45 PM<br>
10/18/22 2:00 PM - 2:45 PM<br>
11/1/22 2:00 PM - 2:45 PM<br>
11/15/22 2:00 PM - 2:45 PM<br>
11/29/22 2:00 PM - 2:45 PM<br>
12/13/22 2:00 PM - 2:45 PM<br>
12/27/22 2:00 PM - 2:45 PM<br>
1/10/23 2:00 PM - 2:45 PM<br>
1/24/23 2:00 PM - 2:45 PM<br>
2/7/23 2:00 PM - 2:45 PM<br>
2/21/23 2:00 PM - 2:45 PM<br>
3/7/23 2:00 PM - 2:45 PM<br>
3/21/23 2:00 PM - 2:45 PM<br>
4/4/23 2:00 PM - 2:45 PM<br>
4/18/23 2:00 PM - 2:45 PM<br>
5/2/23 2:00 PM - 2:45 PM<br>
5/16/23 2:00 PM - 2:45 PM<br>
5/30/23 2:00 PM - 2:45 PM<br>
6/13/23 2:00 PM - 2:45 PM<br>
6/27/23 2:00 PM - 2:45 PM<br>
7/11/23 2:00 PM - 2:45 PM<br>
7/25/23 2:00 PM - 2:45 PM<br>
8/8/23 2:00 PM - 2:45 PM<br>
8/22/23 2:00 PM - 2:45 PM<br>
9/5/23 2:00 PM - 2:45 PM<br>
9/19/23 2:00 PM - 2:45 PM<br>
10/3/23 2:00 PM - 2:45 PM<br>
10/17/23 2:00 PM - 2:45 PM<br>
10/31/23 2:00 PM - 2:45 PM<br>
11/14/23 2:00 PM - 2:45 PM<br>
11/28/23 2:00 PM - 2:45 PM<br>
12/12/23 2:00 PM - 2:45 PM<br>
12/26/23 2:00 PM - 2:45 PM<br>",,,,,0,
9242,Grace Baptist Church,publish,grace-baptist-church,"Every other Friday.
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,736 King Street,,Bristol,CT,6010,USA,US,41.687971,-72.924765,"10/7/22 9:00 AM - 9:30 AM<br>
10/21/22 9:00 AM - 9:30 AM<br>
11/4/22 9:00 AM - 9:30 AM<br>
11/18/22 9:00 AM - 9:30 AM<br>
12/2/22 9:00 AM - 9:30 AM<br>
12/16/22 9:00 AM - 9:30 AM<br>
12/30/22 9:00 AM - 9:30 AM<br>
1/13/23 9:00 AM - 9:30 AM<br>
1/27/23 9:00 AM - 9:30 AM<br>
2/10/23 9:00 AM - 9:30 AM<br>
2/24/23 9:00 AM - 9:30 AM<br>
3/10/23 9:00 AM - 9:30 AM<br>
3/24/23 9:00 AM - 9:30 AM<br>
4/7/23 9:00 AM - 9:30 AM<br>
4/21/23 9:00 AM - 9:30 AM<br>
5/5/23 9:00 AM - 9:30 AM<br>
5/19/23 9:00 AM - 9:30 AM<br>
6/2/23 9:00 AM - 9:30 AM<br>
6/16/23 9:00 AM - 9:30 AM<br>
6/30/23 9:00 AM - 9:30 AM<br>
7/14/23 9:00 AM - 9:30 AM<br>
7/28/23 9:00 AM - 9:30 AM<br>
8/25/23 9:00 AM - 9:30 AM<br>
9/8/23 9:00 AM - 9:30 AM<br>
9/22/23 9:00 AM - 9:30 AM<br>
10/6/23 9:00 AM - 9:30 AM<br>
10/20/23 9:00 AM - 9:30 AM<br>
11/3/23 9:00 AM - 9:30 AM<br>
11/17/23 9:00 AM - 9:30 AM<br>
12/1/23 9:00 AM - 9:30 AM<br>
12/15/23 9:00 AM - 9:30 AM<br>
12/29/23 9:00 AM - 9:30 AM<br>",,,,,0,
9243,Grace Church of God,publish,grace-church-of-god,"<table>
<colgroup>
<col> </colgroup>
<tbody>
<tr>
<td>Every other Thursday.</td>
</tr>
</tbody>
</table>
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,235 Wethersfield Ave,,Hartford,CT,6114,USA,US,41.74935,-72.674107,"10/13/22 10:30 AM - 11:15 AM<br>
10/27/22 10:30 AM - 11:15 AM<br>
11/10/22 10:30 AM - 11:15 AM<br>
12/8/22 10:30 AM - 11:15 AM<br>
12/22/22 10:30 AM - 11:15 AM<br>
1/5/23 10:30 AM - 11:15 AM<br>
1/19/23 10:30 AM - 11:15 AM<br>
2/2/23 10:30 AM - 11:15 AM<br>
2/16/23 10:30 AM - 11:15 AM<br>
3/2/23 10:30 AM - 11:15 AM<br>
3/16/23 10:30 AM - 11:15 AM<br>
3/30/23 10:30 AM - 11:15 AM<br>
4/13/23 10:30 AM - 11:15 AM<br>
4/27/23 10:30 AM - 11:15 AM<br>
5/11/23 10:30 AM - 11:15 AM<br>
5/25/23 10:30 AM - 11:15 AM<br>
6/8/23 10:30 AM - 11:15 AM<br>
6/22/23 10:30 AM - 11:15 AM<br>
7/6/23 10:30 AM - 11:15 AM<br>
7/20/23 10:30 AM - 11:15 AM<br>
8/3/23 10:30 AM - 11:15 AM<br>
8/17/23 10:30 AM - 11:15 AM<br>
8/31/23 10:30 AM - 11:15 AM<br>
9/14/23 10:30 AM - 11:15 AM<br>
9/28/23 10:30 AM - 11:15 AM<br>
10/12/23 10:30 AM - 11:15 AM<br>
10/26/23 10:30 AM - 11:15 AM<br>
11/9/23 10:30 AM - 11:15 AM<br>
11/23/23 10:30 AM - 11:15 AM<br>
12/7/23 10:30 AM - 11:15 AM<br>
12/21/23 10:30 AM - 11:15 AM<br>",,,,,0,
9244,Grace Episcopal Church,publish,grace-episcopal-church,"Every other Friday.

Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,336 Main St,,Old Saybrook,CT,6475,USA,US,41.287882,-72.375208,"10/21/22 9:00 AM - 10:00 AM<br>
11/18/22 9:00 AM - 10:00 AM<br>
12/2/22 9:00 AM - 10:00 AM<br>
12/16/22 9:00 AM - 10:00 AM<br>
12/30/22 9:00 AM - 10:00 AM<br>
1/13/23 9:00 AM - 10:00 AM<br>
1/27/23 9:00 AM - 10:00 AM<br>
2/10/23 9:00 AM - 10:00 AM<br>
2/24/23 9:00 AM - 10:00 AM<br>
3/10/23 9:00 AM - 10:00 AM<br>
3/24/23 9:00 AM - 10:00 AM<br>
4/7/23 9:00 AM - 10:00 AM<br>
4/21/23 9:00 AM - 10:00 AM<br>
5/5/23 9:00 AM - 10:00 AM<br>
5/19/23 9:00 AM - 10:00 AM<br>
6/2/23 9:00 AM - 10:00 AM<br>
6/16/23 9:00 AM - 10:00 AM<br>
6/30/23 9:00 AM - 10:00 AM<br>
7/14/23 9:00 AM - 10:00 AM<br>
7/28/23 9:00 AM - 10:00 AM<br>
8/25/23 9:00 AM - 10:00 AM<br>
9/8/23 9:00 AM - 10:00 AM<br>
9/22/23 9:00 AM - 10:00 AM<br>
10/6/23 9:00 AM - 10:00 AM<br>
10/20/23 9:00 AM - 10:00 AM<br>
11/3/23 9:00 AM - 10:00 AM<br>
11/17/23 9:00 AM - 10:00 AM<br>
12/1/23 9:00 AM - 10:00 AM<br>
12/15/23 9:00 AM - 10:00 AM<br>
12/29/23 9:00 AM - 10:00 AM<br>",,,,,0,
9245,Grace Worship Center Church,publish,grace-worship-center-church,"<table>
<colgroup>
<col> </colgroup>
<tbody>
<tr>
<td>Every  other Monday.</td>
</tr>
</tbody>
</table>
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,750 Wethersfield Ave,,Hartford,CT,6114,USA,US,41.735528,-72.669907,"10/10/22 1:30 PM - 2:00 PM<br>
11/7/22 1:30 PM - 2:00 PM<br>
11/21/22 1:30 PM - 2:00 PM<br>
12/5/22 1:30 PM - 2:00 PM<br>
12/19/22 1:30 PM - 2:00 PM<br>
1/16/23 1:30 PM - 2:00 PM<br>
1/30/23 1:30 PM - 2:00 PM<br>
2/13/23 1:30 PM - 2:00 PM<br>
2/27/23 1:30 PM - 2:00 PM<br>
3/13/23 1:30 PM - 2:00 PM<br>
3/27/23 1:30 PM - 2:00 PM<br>
4/10/23 1:30 PM - 2:00 PM<br>
4/24/23 1:30 PM - 2:00 PM<br>
5/8/23 1:30 PM - 2:00 PM<br>
5/22/23 1:30 PM - 2:00 PM<br>
6/5/23 1:30 PM - 2:00 PM<br>
6/19/23 1:30 PM - 2:00 PM<br>
7/3/23 1:30 PM - 2:00 PM<br>
7/17/23 1:30 PM - 2:00 PM<br>
7/31/23 1:30 PM - 2:00 PM<br>
8/14/23 1:30 PM - 2:00 PM<br>
8/28/23 1:30 PM - 2:00 PM<br>
9/11/23 1:30 PM - 2:00 PM<br>
9/25/23 1:30 PM - 2:00 PM<br>
10/9/23 1:30 PM - 2:00 PM<br>
10/23/23 1:30 PM - 2:00 PM<br>
11/6/23 1:30 PM - 2:00 PM<br>
11/20/23 1:30 PM - 2:00 PM<br>
12/4/23 1:30 PM - 2:00 PM<br>
12/18/23 1:30 PM - 2:00 PM<br>",,,,,0,
9246,Griswold HS,publish,griswold-hs,Rear loop near football field.&nbsp;<span>Run by Gemma Moran.</span>,,1,11/18/2022 18:08,267 Slater Ave,,Griswold,CT,6351,USA,US,41.595528,-71.981441,10/20/22 4:00 PM - 5:30 PM<br>,,,,,0,
9247,Faith Tabernacle Manchester,publish,faith-tabernacle-manchester,"Every other Thursday.
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,110 Utopia Rd,,Manchester,CT,6042,USA,US,41.802638,-72.511702,"10/13/22 1:00 PM - 1:30 PM<br>
10/27/22 1:00 PM - 1:30 PM<br>
12/8/22 1:00 PM - 1:30 PM<br>
1/5/23 1:00 PM - 1:30 PM<br>
1/19/23 1:00 PM - 1:30 PM<br>
2/2/23 1:00 PM - 1:30 PM<br>
2/16/23 1:00 PM - 1:30 PM<br>
3/2/23 1:00 PM - 1:30 PM<br>
3/16/23 1:00 PM - 1:30 PM<br>
3/30/23 1:00 PM - 1:30 PM<br>
4/13/23 1:00 PM - 1:30 PM<br>
4/27/23 1:00 PM - 1:30 PM<br>
5/11/23 1:00 PM - 1:30 PM<br>
5/25/23 1:00 PM - 1:30 PM<br>
6/8/23 1:00 PM - 1:30 PM<br>
6/22/23 1:00 PM - 1:30 PM<br>
7/6/23 1:00 PM - 1:30 PM<br>
7/20/23 1:00 PM - 1:30 PM<br>
8/3/23 1:00 PM - 1:30 PM<br>
8/17/23 1:00 PM - 1:30 PM<br>
8/31/23 1:00 PM - 1:30 PM<br>
9/14/23 1:00 PM - 1:30 PM<br>
9/28/23 1:00 PM - 1:30 PM<br>
10/12/23 1:00 PM - 1:30 PM<br>
10/26/23 1:00 PM - 1:30 PM<br>
11/9/23 1:00 PM - 1:30 PM<br>
11/23/23 1:00 PM - 1:30 PM<br>
12/7/23 1:00 PM - 1:30 PM<br>
12/21/23 1:00 PM - 1:30 PM<br>",,,,,0,
9248,Farnam Community Center,publish,farnam-community-center,"Every other Thursday.

Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,162 Fillmore St,,New Haven,CT,6513,USA,US,41.313292,-72.899591,"10/13/22 9:15 AM - 10:00 AM<br>
10/27/22 9:15 AM - 10:00 AM<br>
11/10/22 9:15 AM - 10:00 AM<br>
12/8/22 9:15 AM - 10:00 AM<br>
12/22/22 9:15 AM - 10:00 AM<br>
1/5/23 9:15 AM - 10:00 AM<br>
1/19/23 9:15 AM - 10:00 AM<br>
2/2/23 9:15 AM - 10:00 AM<br>
2/16/23 9:15 AM - 10:00 AM<br>
3/2/23 9:15 AM - 10:00 AM<br>
3/16/23 9:15 AM - 10:00 AM<br>
3/30/23 9:15 AM - 10:00 AM<br>
4/13/23 9:15 AM - 10:00 AM<br>
4/27/23 9:15 AM - 10:00 AM<br>
5/11/23 9:15 AM - 10:00 AM<br>
5/25/23 9:15 AM - 10:00 AM<br>
6/8/23 9:15 AM - 10:00 AM<br>
6/22/23 9:15 AM - 10:00 AM<br>
7/6/23 9:15 AM - 10:00 AM<br>
7/20/23 9:15 AM - 10:00 AM<br>
8/3/23 9:15 AM - 10:00 AM<br>
8/17/23 9:15 AM - 10:00 AM<br>
8/31/23 9:15 AM - 10:00 AM<br>
9/14/23 9:15 AM - 10:00 AM<br>
9/28/23 9:15 AM - 10:00 AM<br>
10/12/23 9:15 AM - 10:00 AM<br>
10/26/23 9:15 AM - 10:00 AM<br>
11/9/23 9:15 AM - 10:00 AM<br>
11/23/23 9:15 AM - 10:00 AM<br>
12/7/23 9:15 AM - 10:00 AM<br>
12/21/23 9:15 AM - 10:00 AM<br>",,,,,0,
9249,First Church of Christ,publish,first-church-of-christ,"Every other Monday.&nbsp;Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.&nbsp;

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,689 Hopmeadow St,,Simsbury,CT,6070,USA,US,41.870863,-72.80488,"10/3/22 1:00 PM - 1:30 PM<br>
10/17/22 1:00 PM - 1:30 PM<br>
10/31/22 1:00 PM - 1:30 PM<br>
11/14/22 1:00 PM - 1:30 PM<br>
11/28/22 1:00 PM - 1:30 PM<br>
12/12/22 1:00 PM - 1:30 PM<br>
1/9/23 1:00 PM - 1:30 PM<br>
1/23/23 1:00 PM - 1:30 PM<br>
2/6/23 1:00 PM - 1:30 PM<br>
2/20/23 1:00 PM - 1:30 PM<br>
3/6/23 1:00 PM - 1:30 PM<br>
3/20/23 1:00 PM - 1:30 PM<br>
4/3/23 1:00 PM - 1:30 PM<br>
4/17/23 1:00 PM - 1:30 PM<br>
5/1/23 1:00 PM - 1:30 PM<br>
5/15/23 1:00 PM - 1:30 PM<br>
5/29/23 1:00 PM - 1:30 PM<br>
6/12/23 1:00 PM - 1:30 PM<br>
6/26/23 1:00 PM - 1:30 PM<br>
7/10/23 1:00 PM - 1:30 PM<br>
7/24/23 1:00 PM - 1:30 PM<br>
8/7/23 1:00 PM - 1:30 PM<br>
8/21/23 1:00 PM - 1:30 PM<br>
9/4/23 1:00 PM - 1:30 PM<br>
9/18/23 1:00 PM - 1:30 PM<br>
10/2/23 1:00 PM - 1:30 PM<br>
10/16/23 1:00 PM - 1:30 PM<br>
10/30/23 1:00 PM - 1:30 PM<br>
11/13/23 1:00 PM - 1:30 PM<br>
11/27/23 1:00 PM - 1:30 PM<br>
12/11/23 1:00 PM - 1:30 PM<br>
12/25/23 1:00 PM - 1:30 PM<br>",,,,,0,
